job,marital,education,housing,approval,age,balance,duration,campaign
10,1,2,1,0,43.0,58,48.0,4
9,1,2,1,0,41.0,532,74.0,1
5,1,1,0,0,72.0,4130,427.0,1
1,1,0,1,0,35.0,422,73.0,1
4,1,2,1,0,41.0,437,14.0,21
1,0,0,1,1,36.0,-308,725.0,1
3,1,0,1,0,51.0,30,333.0,2
6,1,2,0,0,37.0,137,244.0,6
0,2,1,1,1,42.0,-247,519.0,1
0,2,1,1,0,26.0,321,242.0,7
7,2,1,1,0,23.0,250,222.0,1
4,1,2,1,0,50.0,-470,130.0,2
1,1,1,1,0,37.0,140,490.0,1
4,1,2,0,0,35.0,2793,258.0,2
4,1,2,0,0,37.0,410,337.0,2
5,0,3,0,0,79.0,2628,220.0,7
9,1,1,0,0,39.0,116,79.0,2
7,1,1,1,0,47.0,0,250.0,1
1,1,1,1,0,44.0,878,130.0,1
4,2,2,0,1,36.0,2944,882.0,8
1,2,1,1,0,33.0,3975,515.0,1
7,1,1,1,0,42.0,96,238.0,3
9,2,2,0,0,35.0,2288,32.0,2
1,1,1,1,0,31.0,472,907.0,2
7,1,0,0,0,58.0,65,162.0,1
4,1,2,0,0,46.0,0,70.0,2
0,2,1,1,0,41.0,400,99.0,6
9,1,1,1,0,58.0,7495,325.0,1
1,1,4,0,0,33.0,137,305.0,12
10,1,1,1,0,31.0,24,631.0,1
9,0,1,0,1,55.0,3450,169.0,1
9,2,1,1,0,38.0,311,61.0,2
3,1,1,0,0,55.0,139,256.0,2
4,2,2,0,0,47.0,0,58.0,3
3,1,0,1,0,51.0,492,142.0,3
4,2,2,1,0,46.0,334,36.0,6
4,1,2,0,1,61.0,997,106.0,1
4,2,2,0,0,47.0,440,71.0,4
9,1,1,0,0,34.0,47,132.0,6
1,1,1,1,0,34.0,1298,120.0,1
4,0,2,0,0,41.0,3355,181.0,2
1,0,1,0,0,36.0,-11,152.0,2
1,2,1,1,0,26.0,396,302.0,1
4,1,2,0,1,35.0,8,93.0,3
1,1,1,0,0,36.0,1409,235.0,2
4,2,2,0,1,26.0,170,129.0,1
4,1,0,1,0,58.0,2769,94.0,2
1,1,1,1,0,50.0,2320,310.0,1
5,1,1,1,0,61.0,76,195.0,7
9,2,1,1,0,,2034,196.0,1
1,2,0,1,0,49.0,3018,93.0,1
5,1,1,0,1,74.0,921,394.0,2
1,1,1,1,0,53.0,483,288.0,3
6,1,1,1,0,46.0,390,208.0,2
4,1,2,0,1,47.0,0,508.0,1
1,2,0,0,0,42.0,92,86.0,2
7,1,1,1,0,56.0,22196,189.0,1
9,1,1,0,0,42.0,2,249.0,2
3,1,0,1,0,49.0,249,450.0,1
10,2,3,1,0,43.0,3274,680.0,1
7,1,1,1,0,39.0,5731,175.0,2
5,1,0,0,1,66.0,206,479.0,1
9,2,2,0,0,30.0,2325,270.0,3
4,2,2,0,0,38.0,0,164.0,1
1,1,1,1,0,31.0,1664,158.0,1
9,1,1,0,0,32.0,3333,50.0,4
9,1,1,0,0,48.0,7020,80.0,2
0,1,2,0,0,34.0,37,45.0,1
8,2,1,0,0,28.0,28,220.0,2
0,2,1,1,0,40.0,1670,161.0,2
2,1,1,0,0,36.0,134,98.0,1
5,1,1,0,0,52.0,603,79.0,1
0,1,0,1,0,46.0,276,157.0,2
9,2,1,1,0,25.0,2157,339.0,1
1,1,1,1,0,13.0,161,274.0,2
1,1,0,1,0,40.0,3658,977.0,1
4,0,2,0,0,26.0,-402,127.0,2
1,2,0,1,0,26.0,3342,329.0,4
6,2,1,0,0,35.0,1732,1441.0,3
0,2,1,1,0,40.0,263,231.0,1
4,1,2,1,0,31.0,623,96.0,2
0,1,1,1,0,32.0,3540,213.0,1
0,1,1,1,1,33.0,95,335.0,1
7,0,1,1,1,53.0,765,959.0,3
9,0,1,1,1,46.0,-824,429.0,3
4,2,2,0,0,28.0,5549,383.0,6
1,1,1,1,0,31.0,191,40.0,1
1,1,0,1,0,44.0,420,110.0,2
0,1,1,0,0,35.0,0,326.0,1
9,0,3,1,0,50.0,2706,179.0,3
9,1,1,1,0,32.0,4,132.0,8
0,1,1,1,0,51.0,423,95.0,1
4,1,2,1,0,51.0,-892,248.0,2
1,1,3,1,0,31.0,-120,100.0,3
0,0,1,1,0,41.0,-365,226.0,10
9,1,2,0,0,57.0,27069,174.0,3
4,2,2,1,0,34.0,8038,29.0,3
9,1,1,1,0,47.0,-938,176.0,2
0,0,1,1,0,47.0,1139,106.0,2
6,1,1,1,0,36.0,189,136.0,1
3,2,2,0,1,29.0,19,110.0,2
9,1,1,0,0,39.0,3663,230.0,3
1,2,3,0,0,53.0,0,140.0,7
1,1,1,1,0,47.0,-614,118.0,2
9,0,1,1,0,51.0,2323,151.0,10
1,1,1,1,0,48.0,425,693.0,2
9,1,1,0,0,32.0,5122,31.0,1
4,0,2,0,0,36.0,608,125.0,2
11,1,0,1,1,50.0,341,670.0,4
0,1,1,1,1,39.0,607,454.0,2
1,1,1,1,0,31.0,1495,159.0,3
0,1,1,0,0,49.0,381,504.0,2
10,0,1,0,0,33.0,385,29.0,28
4,2,2,1,0,26.0,1274,190.0,1
1,1,1,1,0,27.0,362,332.0,2
1,1,0,1,0,51.0,377,143.0,4
0,2,1,0,0,26.0,802,77.0,1
0,1,1,0,0,45.0,194,517.0,4
9,1,1,0,1,54.0,-315,2029.0,1
9,1,2,1,0,49.0,1843,269.0,1
9,1,1,0,0,47.0,-9,457.0,2
3,1,0,0,0,42.0,83,184.0,1
2,1,2,1,0,50.0,433,47.0,4
0,1,1,1,0,37.0,-107,158.0,2
1,1,0,0,0,54.0,4503,168.0,3
7,1,1,1,0,40.0,51,50.0,1
7,1,1,0,0,50.0,961,757.0,4
5,1,1,1,0,57.0,49,93.0,4
9,1,1,0,0,33.0,3470,285.0,2
9,1,1,1,0,49.0,-147,390.0,1
7,1,1,1,0,35.0,0,146.0,2
1,2,1,1,0,28.0,0,386.0,1
4,1,2,0,0,58.0,172,145.0,7
0,2,1,0,0,31.0,-407,230.0,1
4,0,2,0,0,36.0,649,237.0,2
1,2,0,0,0,49.0,1040,474.0,2
10,1,1,1,0,30.0,142,350.0,4
7,2,1,1,0,29.0,209,487.0,7
4,1,3,0,0,50.0,3304,1009.0,2
8,2,2,0,1,26.0,294,87.0,1
3,1,1,1,0,27.0,4848,82.0,3
1,2,1,1,0,32.0,1670,183.0,1
11,1,1,0,0,62.0,367,139.0,5
1,2,1,1,0,34.0,13683,115.0,3
0,2,2,0,0,25.0,1420,124.0,2
4,2,2,1,0,34.0,340,633.0,28
9,2,1,0,1,44.0,1679,718.0,1
4,1,2,1,0,38.0,1198,63.0,1
0,1,1,0,0,57.0,169,180.0,1
6,1,2,0,0,36.0,506,47.0,1
2,1,1,1,0,41.0,1249,391.0,1
4,2,2,0,0,36.0,678,85.0,3
4,2,2,1,0,27.0,212,373.0,1
9,0,1,0,0,37.0,23,289.0,2
4,2,2,0,1,47.0,4402,805.0,1
7,0,0,1,1,31.0,459,623.0,1
6,1,1,1,0,39.0,4722,483.0,1
0,0,2,1,0,35.0,1555,26.0,2
1,1,1,1,0,40.0,61,112.0,3
4,2,2,1,0,38.0,0,213.0,2
9,1,1,1,0,31.0,3706,129.0,1
1,1,0,0,1,36.0,1177,330.0,1
4,1,0,0,0,53.0,2096,104.0,1
1,1,0,0,0,59.0,748,184.0,1
4,2,2,0,0,29.0,3357,120.0,3
0,2,1,1,0,30.0,3809,159.0,4
0,1,1,1,0,52.0,395,391.0,3
1,1,1,1,0,55.0,1011,112.0,2
1,1,0,1,0,56.0,420,76.0,1
0,1,1,1,0,32.0,76,189.0,2
1,1,1,0,0,24.0,0,94.0,1
1,1,0,1,0,51.0,844,184.0,3
4,1,2,1,0,36.0,1318,100.0,2
9,1,2,1,0,36.0,167,57.0,1
4,1,2,1,1,42.0,2187,525.0,3
0,1,1,1,0,49.0,14440,60.0,1
4,1,1,1,0,48.0,2294,251.0,11
4,1,1,1,0,36.0,80,251.0,3
4,1,0,0,0,48.0,2537,219.0,6
9,1,2,0,1,30.0,569,976.0,12
4,2,2,0,0,27.0,0,46.0,1
2,1,2,1,0,38.0,0,185.0,3
9,2,1,0,1,36.0,12,587.0,2
9,1,1,0,0,45.0,49,65.0,2
3,1,2,0,0,44.0,460,491.0,1
9,1,1,1,0,42.0,613,432.0,2
2,1,2,0,0,37.0,7944,102.0,1
1,1,1,1,0,48.0,1143,264.0,1
5,1,0,1,0,57.0,-464,75.0,1
7,1,1,1,0,44.0,1989,106.0,2
9,1,1,1,0,48.0,17,81.0,1
5,1,0,0,0,56.0,-1,89.0,23
4,1,2,1,0,37.0,1698,95.0,2
1,1,1,1,0,47.0,5306,322.0,1
3,1,3,0,0,54.0,0,94.0,5
5,0,1,0,1,51.0,1679,417.0,1
0,1,1,0,1,47.0,3676,567.0,1
4,1,2,1,1,25.0,-242,600.0,4
7,2,1,0,0,39.0,471,5.0,1
4,1,2,1,0,40.0,8902,464.0,5
4,2,2,0,0,38.0,1704,222.0,1
4,1,2,1,1,34.0,3050,469.0,1
3,1,0,0,0,53.0,2581,99.0,1
7,1,1,1,0,32.0,162,297.0,2
1,1,1,1,0,35.0,243,41.0,3
8,2,1,0,0,24.0,1847,390.0,1
1,1,0,1,0,58.0,0,535.0,2
4,1,0,0,1,49.0,3371,269.0,2
7,2,1,1,0,45.0,1757,1010.0,3
4,1,2,1,0,55.0,171,73.0,6
2,1,2,1,0,42.0,157,650.0,1
0,1,1,1,0,28.0,934,53.0,2
1,1,1,0,0,48.0,-19,270.0,1
4,2,2,1,0,51.0,-55,119.0,6
3,1,0,0,0,38.0,21,634.0,2
1,2,1,0,0,27.0,14,72.0,2
9,2,1,1,0,50.0,246,270.0,1
1,1,0,1,0,44.0,887,165.0,2
4,1,2,0,0,40.0,51,164.0,2
7,2,1,1,0,29.0,-287,196.0,1
7,1,1,1,0,34.0,0,78.0,4
6,2,2,1,1,44.0,2734,897.0,4
2,1,2,0,0,50.0,52,22.0,8
4,1,2,1,0,34.0,2594,161.0,3
5,0,0,0,0,54.0,22,23.0,4
9,1,2,1,0,34.0,1611,490.0,2
0,2,2,1,1,34.0,18,359.0,1
1,1,0,1,0,52.0,1331,213.0,2
11,1,3,0,0,60.0,7337,122.0,1
4,2,1,1,0,39.0,835,587.0,4
5,1,0,0,0,58.0,5092,199.0,6
9,0,1,0,0,41.0,52,261.0,2
9,1,1,0,0,48.0,10655,5.0,3
4,1,2,0,0,58.0,1831,1531.0,1
6,1,0,1,0,40.0,92,92.0,1
4,1,2,1,0,48.0,586,179.0,2
1,0,0,1,0,52.0,1758,41.0,1
6,1,1,1,0,50.0,2061,197.0,2
9,2,1,0,0,25.0,959,144.0,5
5,1,0,0,0,54.0,208,255.0,1
7,1,1,1,0,34.0,-315,56.0,2
4,1,2,1,0,48.0,-13,20.0,6
0,1,2,0,0,37.0,801,331.0,7
5,1,2,0,1,66.0,1948,216.0,1
4,2,2,1,0,32.0,751,64.0,1
1,1,1,1,0,45.0,784,34.0,1
1,2,1,0,0,43.0,24,68.0,1
4,1,2,1,0,41.0,72,764.0,3
9,0,2,1,0,40.0,1871,64.0,1
7,2,1,1,0,44.0,1378,257.0,2
1,1,0,1,0,43.0,188,58.0,3
11,2,2,0,0,30.0,6836,30.0,3
7,1,1,1,0,32.0,61,529.0,5
0,1,1,1,0,57.0,-967,8.0,7
1,2,2,1,0,31.0,462,147.0,1
11,1,1,0,0,49.0,0,173.0,2
0,2,1,1,0,31.0,5527,132.0,1
0,1,2,0,0,41.0,1287,286.0,1
4,1,2,0,0,44.0,17361,476.0,1
2,1,3,0,0,54.0,1956,221.0,5
1,0,1,1,1,37.0,0,146.0,4
4,1,1,1,0,34.0,-294,532.0,2
9,1,1,0,0,43.0,275,69.0,6
4,1,2,1,0,44.0,724,157.0,2
7,1,1,0,0,44.0,27,485.0,1
0,0,1,1,0,53.0,26,56.0,1
9,1,1,0,0,36.0,191,69.0,1
9,0,1,0,0,58.0,-123,131.0,2
8,2,1,0,0,26.0,-147,95.0,2
9,2,1,0,0,34.0,179,294.0,3
1,1,0,1,0,55.0,1086,146.0,1
1,1,1,1,0,55.0,471,58.0,2
2,1,2,1,0,34.0,105,249.0,2
2,0,1,1,0,41.0,1588,10.0,8
3,0,1,0,1,38.0,70,255.0,3
1,2,1,0,0,28.0,2700,337.0,4
9,1,1,1,0,41.0,1602,142.0,1
0,1,2,1,0,30.0,0,209.0,2
9,1,3,0,0,39.0,839,825.0,2
0,1,1,1,0,41.0,21515,87.0,1
9,1,1,1,0,36.0,5902,219.0,4
4,1,2,1,0,37.0,547,143.0,1
6,1,2,0,0,59.0,3800,70.0,1
9,2,1,1,0,26.0,261,371.0,2
9,1,1,1,0,43.0,0,539.0,8
4,1,1,0,0,42.0,-34,176.0,1
1,1,3,1,1,46.0,9328,725.0,3
0,1,1,1,0,31.0,5,101.0,7
10,1,1,0,0,43.0,3529,169.0,2
1,2,2,1,0,48.0,2330,15.0,1
1,1,1,1,0,41.0,1334,234.0,5
6,1,2,0,0,32.0,3601,171.0,15
9,1,2,0,0,45.0,265,14.0,3
0,2,3,0,1,52.0,2227,242.0,2
6,1,1,0,0,37.0,487,155.0,15
1,0,1,1,0,38.0,0,580.0,1
7,2,1,1,0,36.0,174,223.0,2
5,1,1,0,0,58.0,14412,297.0,1
4,1,2,0,0,37.0,3288,124.0,2
9,2,1,0,0,30.0,57,465.0,2
9,1,1,1,0,47.0,2246,330.0,1
9,1,1,1,0,40.0,4441,153.0,2
4,0,2,0,0,42.0,0,131.0,2
11,1,2,0,0,71.0,353,208.0,1
1,1,1,1,0,54.0,448,98.0,1
2,1,0,1,1,53.0,27,230.0,3
1,0,1,0,0,33.0,474,400.0,2
9,2,2,1,0,30.0,1185,284.0,1
7,0,1,1,0,39.0,282,243.0,1
1,1,1,1,0,32.0,2,16.0,9
9,2,1,0,0,34.0,60,274.0,2
6,2,2,0,0,39.0,3972,122.0,3
5,1,1,0,0,75.0,26452,219.0,2
0,0,1,1,0,33.0,818,301.0,3
7,1,1,1,0,40.0,9374,7.0,8
9,1,3,0,0,37.0,47,374.0,3
5,1,0,0,0,69.0,279,26.0,1
10,1,0,1,0,52.0,20,172.0,1
0,0,1,0,0,31.0,360,332.0,1
9,2,1,0,0,28.0,1532,253.0,1
4,2,2,0,0,29.0,1673,200.0,2
7,1,1,0,0,46.0,2420,405.0,2
1,1,1,1,0,28.0,100,132.0,2
0,1,1,0,0,41.0,0,89.0,1
9,0,1,0,0,42.0,1533,86.0,1
0,2,1,0,0,34.0,296,147.0,4
1,1,1,1,1,28.0,2788,369.0,2
4,2,1,1,0,43.0,109,64.0,3
9,1,1,0,0,32.0,485,98.0,14
9,2,2,0,0,33.0,125,66.0,2
5,1,1,0,0,70.0,616,149.0,2
7,1,1,1,0,36.0,3064,240.0,3
9,1,1,0,0,53.0,206,87.0,6
1,2,1,0,0,30.0,6900,816.0,1
7,0,1,0,0,45.0,-179,155.0,2
7,2,1,1,0,31.0,481,106.0,2
0,1,1,1,0,28.0,12,73.0,3
1,1,0,0,0,45.0,0,574.0,5
4,1,2,1,0,51.0,176,8.0,1
4,1,0,0,0,53.0,4086,14.0,3
9,1,1,1,0,40.0,257,731.0,4
1,1,0,1,0,53.0,53,208.0,1
1,0,1,1,0,31.0,6,821.0,1
4,1,2,0,0,30.0,562,137.0,4
2,1,1,1,0,53.0,-118,101.0,3
1,1,0,1,0,40.0,2805,173.0,6
4,2,1,1,0,26.0,565,582.0,11
1,1,1,1,0,47.0,0,676.0,1
4,1,2,0,0,51.0,1612,384.0,1
10,1,0,1,0,45.0,180,62.0,2
4,1,2,1,0,35.0,0,295.0,3
4,2,2,1,0,36.0,876,241.0,2
0,1,1,0,0,57.0,2137,132.0,7
1,1,0,1,0,42.0,260,175.0,2
1,1,1,1,1,32.0,-53,648.0,1
4,1,2,0,1,30.0,944,251.0,2
9,1,1,0,0,36.0,2394,184.0,2
9,1,1,1,0,43.0,297,119.0,3
5,2,2,0,1,69.0,2144,417.0,1
9,2,2,0,0,31.0,969,95.0,1
9,1,1,0,0,35.0,0,125.0,2
2,1,2,1,0,26.0,37,207.0,1
9,1,1,0,0,46.0,410,162.0,5
9,1,1,1,0,30.0,1211,176.0,1
4,2,2,0,0,33.0,71,107.0,6
4,1,4,1,0,34.0,436,28.0,1
1,1,0,1,0,48.0,559,1231.0,2
4,1,2,0,0,31.0,1170,200.0,4
4,0,2,0,0,46.0,25,103.0,2
7,1,1,0,0,40.0,1325,150.0,2
2,1,1,0,0,39.0,0,108.0,7
9,2,1,1,0,33.0,647,124.0,1
1,1,0,1,0,50.0,2142,309.0,2
5,0,0,0,1,84.0,639,353.0,3
1,1,0,1,0,40.0,177,742.0,4
4,1,2,0,0,55.0,236,200.0,1
7,0,1,1,0,40.0,1959,177.0,1
0,1,0,0,0,46.0,96,151.0,2
6,2,2,0,0,43.0,0,147.0,1
1,1,1,1,0,34.0,250,193.0,6
9,2,1,0,0,35.0,126,112.0,2
5,1,3,1,0,57.0,1621,108.0,1
8,2,1,0,1,25.0,8,107.0,2
6,1,2,1,0,32.0,189,106.0,2
5,2,1,0,0,52.0,316,463.0,3
6,2,2,1,0,31.0,-282,131.0,3
4,1,2,1,0,34.0,-308,140.0,2
9,0,1,0,0,42.0,248,163.0,4
1,0,0,1,1,47.0,126,2456.0,2
6,0,2,1,1,50.0,13,76.0,1
9,1,1,1,1,30.0,-393,435.0,1
7,2,1,1,0,33.0,358,302.0,1
9,2,2,0,0,56.0,917,306.0,1
0,0,1,1,0,34.0,1268,259.0,3
9,1,1,1,0,33.0,-163,502.0,2
4,2,2,1,0,32.0,473,72.0,2
4,1,2,1,0,34.0,4831,265.0,1
9,1,1,1,0,37.0,1063,413.0,2
4,1,1,1,0,30.0,0,756.0,3
1,1,1,1,0,29.0,424,241.0,2
10,0,0,0,0,56.0,802,258.0,2
4,1,2,1,0,31.0,430,137.0,16
11,1,3,0,0,59.0,3940,48.0,2
3,1,1,0,0,36.0,2880,283.0,1
1,0,1,1,0,51.0,1069,247.0,2
6,0,0,1,0,54.0,4382,193.0,4
4,1,2,0,0,37.0,0,129.0,4
9,1,2,0,0,32.0,3939,209.0,2
6,1,2,0,0,42.0,753,31.0,1
1,1,1,0,0,29.0,358,88.0,5
1,1,0,1,0,52.0,1141,22.0,5
9,1,1,0,0,40.0,1259,234.0,5
7,1,1,0,0,30.0,227,23.0,1
2,0,1,1,1,55.0,538,353.0,2
4,1,2,1,0,49.0,92,221.0,2
9,1,2,0,0,33.0,8023,196.0,1
7,2,1,0,0,32.0,2478,395.0,1
8,2,1,0,0,21.0,6844,126.0,3
9,1,1,1,0,42.0,440,13.0,5
6,1,1,0,0,56.0,800,170.0,1
11,2,1,0,0,39.0,914,20.0,1
2,2,1,0,0,30.0,638,358.0,6
5,1,1,0,0,55.0,159,159.0,1
1,1,0,1,0,43.0,483,225.0,3
10,1,1,0,1,53.0,94,493.0,1
5,1,1,0,1,57.0,1044,585.0,1
6,2,3,0,0,39.0,0,13.0,11
9,0,2,1,0,56.0,401,26.0,1
7,2,3,0,0,29.0,33,161.0,1
1,1,0,1,0,38.0,506,122.0,1
4,1,2,0,0,59.0,1881,456.0,2
9,2,3,1,0,42.0,344,26.0,7
1,1,0,1,0,46.0,0,51.0,9
0,1,1,1,0,31.0,3,37.0,12
7,0,1,1,0,35.0,221,150.0,1
6,1,1,0,0,50.0,36,104.0,10
1,1,0,1,0,42.0,969,721.0,1
7,2,1,0,0,36.0,760,9.0,13
0,2,2,0,0,25.0,220,68.0,1
4,2,2,0,0,42.0,10907,74.0,3
8,2,2,1,0,27.0,-148,146.0,3
1,1,0,1,1,32.0,415,777.0,4
4,1,2,1,0,57.0,1341,339.0,2
1,1,1,1,0,48.0,865,78.0,2
1,0,1,1,0,34.0,-566,248.0,2
7,1,1,1,0,33.0,210,201.0,1
9,2,1,1,0,26.0,1275,18.0,9
1,1,1,0,0,50.0,579,83.0,4
9,2,2,0,0,60.0,2934,233.0,2
4,1,2,1,0,47.0,6637,174.0,2
4,1,2,0,0,31.0,271,89.0,1
9,1,2,0,0,52.0,0,145.0,3
7,1,1,1,0,36.0,472,1017.0,1
1,1,0,1,0,43.0,487,548.0,2
9,2,2,1,0,30.0,699,213.0,4
1,1,1,0,0,32.0,150,210.0,1
4,2,2,1,0,31.0,1130,224.0,3
4,2,1,1,0,29.0,584,541.0,19
7,0,1,0,0,48.0,3186,104.0,1
7,2,1,0,1,32.0,133,171.0,1
3,2,2,0,0,30.0,868,387.0,2
1,1,1,1,1,48.0,480,830.0,1
1,1,3,1,0,51.0,1883,57.0,1
4,1,2,0,1,34.0,606,97.0,1
1,1,1,1,0,35.0,603,474.0,2
4,2,0,0,0,49.0,548,115.0,6
10,1,1,1,0,36.0,-872,153.0,1
1,0,1,1,0,37.0,33,106.0,2
4,1,2,1,0,37.0,1689,645.0,2
1,1,0,0,0,49.0,902,210.0,2
7,0,1,1,0,44.0,0,97.0,1
8,1,1,0,0,40.0,260,52.0,1
9,1,1,1,0,57.0,589,223.0,1
9,1,1,1,0,39.0,626,126.0,2
7,1,1,0,0,38.0,0,1473.0,6
1,0,1,1,0,51.0,78,723.0,2
1,2,1,0,1,27.0,3792,279.0,2
1,2,2,0,0,38.0,14058,293.0,20
9,2,1,1,1,30.0,-522,670.0,2
8,2,3,0,0,36.0,386,359.0,2
10,1,1,0,1,37.0,1978,404.0,1
0,1,1,0,0,53.0,459,317.0,6
10,1,2,1,1,38.0,2812,830.0,1
4,1,2,0,0,48.0,5057,37.0,1
3,1,1,1,0,26.0,-759,191.0,1
1,2,1,1,1,33.0,-416,767.0,2
9,1,3,1,0,47.0,2106,168.0,1
4,0,2,1,0,45.0,220,89.0,4
1,0,1,1,0,32.0,0,746.0,2
5,1,3,0,1,69.0,426,225.0,1
11,1,3,0,1,65.0,4717,256.0,1
1,1,1,1,0,37.0,395,219.0,2
1,0,0,1,0,45.0,0,211.0,2
1,1,1,1,0,36.0,-206,177.0,2
6,0,2,1,1,62.0,6,216.0,1
4,1,2,0,0,37.0,4039,106.0,2
7,0,1,1,1,39.0,687,869.0,1
9,2,1,1,1,38.0,-242,1173.0,3
4,1,2,1,0,31.0,582,58.0,2
1,0,0,1,0,58.0,8218,124.0,10
4,2,2,1,0,44.0,1424,201.0,2
1,1,1,1,1,31.0,92,688.0,1
9,2,1,0,1,33.0,2085,501.0,2
9,2,2,0,1,36.0,197,260.0,1
9,2,1,0,0,31.0,2305,139.0,1
0,1,1,1,0,45.0,-547,214.0,2
9,2,2,0,0,30.0,411,142.0,1
1,1,1,1,0,34.0,584,154.0,2
4,1,2,1,0,34.0,997,81.0,1
0,0,1,1,0,39.0,83,69.0,6
4,1,2,0,0,416.0,6563,136.0,8
7,2,1,1,0,32.0,0,99.0,13
4,2,2,0,0,32.0,0,9.0,6
1,1,0,1,0,36.0,398,278.0,1
0,1,2,1,0,35.0,1145,82.0,2
4,2,2,1,1,32.0,2,100.0,2
4,2,2,1,0,33.0,201,171.0,1
2,1,0,0,0,49.0,563,84.0,1
4,1,2,0,0,35.0,3161,433.0,2
9,1,1,0,0,31.0,0,624.0,6
4,1,1,0,0,42.0,1331,698.0,2
3,1,0,0,1,34.0,2929,518.0,2
7,1,1,1,0,32.0,-220,123.0,2
4,2,2,1,0,29.0,5980,317.0,1
7,2,1,1,0,32.0,48,8.0,3
3,2,3,0,0,50.0,0,118.0,8
5,1,1,0,0,58.0,3382,294.0,2
9,1,1,0,1,59.0,2308,815.0,1
8,1,2,1,1,25.0,10,857.0,4
7,1,1,1,0,57.0,162,174.0,1
1,2,1,1,0,30.0,1073,1130.0,4
7,2,1,1,0,26.0,1700,13.0,5
7,2,0,1,0,50.0,148,198.0,2
7,1,1,1,0,39.0,0,503.0,1
1,1,0,1,0,45.0,185,249.0,3
4,0,2,0,0,37.0,896,343.0,2
1,0,0,1,0,47.0,1279,479.0,2
9,1,2,1,0,50.0,199,116.0,2
4,1,1,0,0,40.0,99,15.0,5
1,1,0,1,0,35.0,378,427.0,3
4,1,2,0,1,53.0,15,921.0,2
0,1,1,1,0,35.0,147,41.0,1
9,1,1,0,0,54.0,2225,73.0,2
0,2,1,1,0,35.0,1810,65.0,2
3,1,3,0,0,31.0,-6,94.0,2
9,0,1,1,0,46.0,435,192.0,3
4,1,1,0,1,52.0,335,411.0,1
0,0,1,0,1,34.0,-251,641.0,1
7,0,1,1,0,46.0,5,305.0,2
6,1,1,1,0,54.0,641,472.0,1
0,1,2,1,0,37.0,0,115.0,1
0,1,2,0,0,39.0,722,141.0,1
9,1,2,1,0,50.0,3337,24.0,14
9,0,1,0,0,44.0,0,264.0,5
0,1,1,1,0,56.0,1504,66.0,2
7,1,2,0,0,40.0,35,318.0,4
7,1,1,1,0,36.0,895,622.0,1
4,1,2,1,0,33.0,752,104.0,4
1,2,1,1,0,33.0,1925,76.0,2
7,1,1,1,0,42.0,-246,149.0,1
6,2,2,1,0,30.0,901,601.0,1
0,2,1,0,0,33.0,894,509.0,2
1,2,1,1,0,26.0,592,174.0,1
0,2,1,0,0,26.0,3529,57.0,2
7,1,1,1,0,37.0,0,187.0,2
5,1,0,0,1,59.0,0,493.0,2
1,1,0,1,0,49.0,371,18.0,44
1,2,0,1,0,33.0,1,257.0,1
9,2,1,1,0,46.0,834,196.0,2
2,1,0,1,0,55.0,298,144.0,3
7,1,2,1,0,49.0,306,285.0,7
9,1,1,1,0,51.0,143,627.0,1
0,1,1,1,0,27.0,186,136.0,2
9,1,1,0,0,44.0,5597,27.0,3
7,2,1,1,0,40.0,1547,88.0,2
4,1,2,0,0,36.0,1852,362.0,1
0,2,1,1,0,46.0,1790,214.0,5
7,2,1,1,0,30.0,20,404.0,6
0,1,1,1,0,35.0,8652,103.0,6
9,2,1,0,0,31.0,1626,356.0,2
0,1,1,0,0,37.0,749,219.0,1
1,1,3,1,0,49.0,51,984.0,1
7,2,1,0,0,27.0,-1,60.0,2
1,1,1,1,0,32.0,-32,145.0,1
5,0,1,0,0,70.0,6850,252.0,3
9,2,1,0,0,22.0,333,129.0,1
1,1,1,0,0,58.0,-27,77.0,13
1,1,1,1,0,33.0,932,226.0,1
5,0,0,0,0,83.0,0,664.0,1
4,0,2,1,0,50.0,100,157.0,1
1,1,1,1,0,53.0,-626,205.0,1
4,2,2,0,0,37.0,9,484.0,2
7,0,0,0,0,55.0,653,800.0,1
0,1,1,1,1,49.0,3608,231.0,1
1,1,0,1,0,41.0,293,102.0,1
4,2,2,1,0,40.0,36,240.0,3
4,1,2,1,0,48.0,263,350.0,2
8,2,1,0,0,27.0,8366,458.0,2
4,2,2,1,0,30.0,2186,366.0,1
2,2,1,1,0,37.0,20453,115.0,1
7,2,1,0,0,37.0,105,260.0,4
1,1,1,1,0,40.0,440,327.0,2
5,1,3,0,1,73.0,519,434.0,1
4,1,2,1,0,50.0,19447,166.0,1
1,1,0,0,0,53.0,225,171.0,7
1,1,1,1,0,47.0,2548,577.0,1
9,0,1,0,0,33.0,0,224.0,8
1,1,3,1,1,50.0,2284,1088.0,17
1,1,0,1,0,51.0,40,79.0,1
3,0,2,0,0,42.0,364,52.0,1
9,2,1,0,0,34.0,174,259.0,4
9,1,1,1,0,44.0,10888,163.0,1
0,1,1,1,0,32.0,0,159.0,2
5,1,2,0,0,60.0,225,54.0,2
5,0,2,0,0,60.0,2131,421.0,6
1,2,1,0,1,29.0,-20,574.0,1
4,2,1,0,0,39.0,36,70.0,2
1,1,0,0,0,47.0,2642,310.0,2
0,1,2,1,0,30.0,400,223.0,1
9,2,2,0,0,31.0,1214,39.0,1
4,2,2,1,0,34.0,-292,181.0,6
0,1,1,1,0,51.0,1415,151.0,3
